text,pnum,x0,y0,x1,y1,y
"PORTARIA Nº 440, DE 30 DE OUTUBRO 2002
A SECRETÁRIA DE ESTADO DE EDUCAÇÃO DO DISTRITO FEDERAL, no uso de suas
atribuições que lhe confere o artigo 81 do Regimento Interno, aprovado pela Portaria nº 22/SE, de
29/01/2001 e tendo em vista o disposto no Parecer nº 197/2002 do Conselho de Educação do
Distrito Federal, conforme Processo nº  030.000045/2002, RESOLVE:
1. Credenciar, pelo prazo de 3 (três) anos, contados, a partir desta data, a Escola Parque do
Saber Ltda., localizada na QE 20, Conjunto “M”, Casa 15, Guará I, Distrito Federal;
2. Autorizar o funcionamento da Educação Infantil-Creche e Pré-Escola;
3. Aprovar a Proposta Pedagógica para a Educação Infantil;
4. Recomendar aos dirigentes da instituição que, ao grafarem o nome da escola, o façam da
seguinte forma: Escola PARQUE DO SABER e que providenciem a renovação do Alvará de
Funcionamento, antes da data de vencimento atual;
5. Determinar que esta Portaria entre em vigor na data de sua publicação.
ANNA MARIA DANTAS ANTUNES VILLABOIM",15,27.75,469.27301025390625,368.35614013671875,621.5289916992188,False
"PORTARIA Nº 442, DE 30 DE OUTUBRO 2002
A SECRETÁRIA DE ESTADO DE EDUCAÇÃO DO DISTRITO FEDERAL, no uso das
atribuições que lhe confere o artigo 81 do Regimento Interno, aprovado pela Portaria nº 22/SE, de
29/01/2001 e tendo em vista o disposto no Parecer nº 191/2002 do Conselho de Educação do
Distrito Federal, conforme Processo nº  030.002152/2001, RESOLVE:
1. Conceder o credenciamento, por 5 (cinco) anos, ao Centro de Ensino Especial 01 de Santa
Maria, unidade pública de ensino, localizado na CL 208, Lote A1, Santa Maria-DF, mantido pela
Secretaria de Estado de Educação do Distrito Federal, para oferecer Educação Especial.
2. Determinar que esta Portaria entre em vigor na data de sua publicação.
ANNA MARIA DANTAS ANTUNES VILLABOIM",15,27.75,631.2730102539062,369.03955078125,737.7789916992188,False
"PORTARIA Nº 443, DE 30 DE OUTUBRO 2002
A SECRETÁRIA DE ESTADO DE EDUCAÇÃO DO DISTRITO FEDERAL, no uso das
atribuições que lhe confere o artigo 81 do Regimento Interno, aprovado pela Portaria nº 22/SE, de
29/01/2001 e tendo em vista o disposto no Parecer nº 186/2002 do Conselho de Educação do
Distrito Federal, conforme Processo nº  030.003555/2001, RESOLVE:
l.  Credenciar, por 5 (cinco) anos, o Centro Educacional Projeção Taguatinga Norte, localizado nos
Setores “B”-Norte, Área Especial nº 5 e “C”-Norte, Áreas Especiais nºs. 5 e 6, Taguatinga, DF,
mantido pela Sociedade de Educação Integral Taguatinga Ltda., para oferta de curso à distância na
modalidade Educação de Jovens e Adultos, em nível de Ensino Médio a distância;
2. Autorizar o funcionamento de Curso à Distância na modalidade Educação de Jovens e Adultos,
em nível de Ensino Médio, aprovar o correspondente Projeto Pedagógico e a respectiva Matriz
Curricular (anexo I do citado Parecer);",15,27.75,747.5230102539062,368.35174560546875,876.5289916992188,False
"3. Aprovar a Proposta Pedagógica do Centro Educacional Projeção de Taguatinga Norte;
4. Solicitar à escola que encaminhe ao Conselho de Educação do Distrito Federal - CEDF a
informação de que trata o item 20 da análise do citado Parecer;
5. Determinar aos técnicos da Subsecretaria de Planejamento e de Inspeção do Ensino - SUBIP,
responsáveis pela análise do Regimento Escolar, que efetivem os procedimentos expressos nos
itens 20 e 21 da análise, bem como determinar que a SUBIP, pelo setor competente, acompanhe
o desenvolvimento do curso, ora aprovado e encaminhe informações anuais ao CEDF;
6. Determinar à escola que avalie o desenvolvimento do curso, ora aprovado, e encaminhe à
SUBIP cópia dos relatórios pertinentes;
7. Determinar que esta Portaria entre em vigor na data de sua publicação.
ANNA MARIA DANTAS ANTUNES VILLABOIM",15,396.75,61.27300262451172,738.80859375,181.2790069580078,False
"DECISÃO DA DIRETORIA COLEGIADA EM 31/10/2002
Processo 097.000747/2002. A Diretoria Colegiada RATIFICA, na forma do estatuído no art.
26 da Lei 8.666/93, a situação de inexigibilidade de licitação de que trata o art. 25, “caput”, da
referida lei, concedida pelo Diretor-Presidente em 30/10/2002, visando a adquirir vales-trans-
porte, para o mês de novembro de 2002, no valor global de R$2.097,45 (dois mil noventa e sete
reais e quarenta e cinco centavos), junto às empresas Viação Anapolina Ltda., R$1.825,45;
Empresa Santo Antônio Transporte e Turismo Ltda., R$196,00 e Taguatur - Taguatinga Trans-
portes e Turismo Ltda., R$76,00.
PAULO VICTOR RADA DE REZENDE; ALEXANDRE GONÇALVES
JOSÉ GERALDO MACIEL; CAIRO RAMOS; LUIZ GONZAGA RODRIGUES LOPES",15,396.75,248.0229949951172,737.9473876953125,357.52899169921875,False
"SECRETARIA DE MEIO AMBIENTE
E RECURSOS HÍDRICOS",15,463.5,369.1075134277344,669.0005493164062,402.41424560546875,False
"DESPACHOS DO SECRETÁRIO
Em 21 de outubro de 2002
PROCESSO Nº 195.000.016/2002
INTERESSADO: SEÇÃO DE SERVIÇOS GERAIS/JBB
ASSUNTO: PAGAMENTO DE CONSUMO DE ÁGUA - EXERCÍCIO DE 2002
DESPACHO: À vista das instruções contidas nos autos e, em cumprimento ao disposto no
CAPUT do Artigo 26 da Lei nº 8.666 de 21 de junho de 1993, RATIFICO a INEXIGIBILIDADE
DE LICITAÇÃO a favor da Companhia de Saneamento do Distrito Federal - CAESB, conforme
Nota de Empenho Estimativa nº 2002NE00190 em reforço a 2002NE00004, para fazer face as
despesas com consumo de água para o Jardim Botânico de Brasília, neste exercício, à conta da
dotação orçamentária daquele Órgão, no elemento de despesa 34.90.39 - 41 – ÁGUA E ESGOTO
- Programa de Trabalho 18.122.0100.8517.0152, Fonte 100, tendo a inexigibilidade sido funda-
mentada com base no artigo 25 da Lei acima referida.
Publique-se e retorne-se os autos a SSG/DAG/JBB para as demais providências.",15,396.75,416.02301025390625,738.0177001953125,568.2789916992188,False
"Em 31 de outubro de 2002
PROCESSO Nº 195.000.021/2002
INTERESSADO: SEÇÃO DE SERVIÇOS GERAIS/JBB
ASSUNTO: PAGAMENTO DE LIGAÇÕES INTERURBANAS - EXERCÍCIO  2002
DESPACHO: À vista das instruções contidas nos autos e, em cumprimento ao disposto no
CAPUT do Artigo 26 da Lei nº 8.666 de 21 de junho de 1993, RATIFICO a INEXIGIBILIDADE
DE LICITAÇÃO a favor da EMBRATEL S/A, conforme Nota de Empenho Estimativa nº
2002NE00011 e a 2002NE00204, para fazer face as despesas com tarifas de telefone interurba-
nas a serviço do  Jardim Botânico de Brasília, neste exercício, à conta da dotação orçamentária
daquele Órgão, no elemento de despesa 33.90.39 - 48 - TELEFONE E TELEX - Programa de
Trabalho 18.122.0100.8517.0152, Fonte 100, tendo a inexigibilidade sido fundamentada com
base no artigo 25 da Lei acima referida.
Publique-se e retorne-se os autos a DAG/JBB para as demais providências.
ANTONIO MAGNO FIGUEIRA NETO",15,396.75,578.0230102539062,738.0177001953125,730.2789916992188,False
"SECRETARIA DE COORDENAÇÃO
DAS ADMINISTRAÇÕES REGIONAIS",15,454.5,741.8574829101562,678.0103759765625,775.1642456054688,False
"DESPACHO DO SECRETÁRIO
Em 31 de outubro de 2002
PROCESSO Nº    :  130.000.016/2002
INTERESSADO  :  CEB – COMPANHIA ENERGÉTICA DE BRASÍLIA
ASSUNTO           :  RATIFICAÇÃO DE DESPESA
Ratifico, nos termos do artigo 26, da Lei nº 8.666, de 21 de junho de 1993 e alterações, a
inexigibilidade de licitação  em favor da Companhia Energética de Brasília – CEB, com fulcro no
“caput” do artigo 25 da referida Lei, tendo em vista a justificativa constante no processo acima",15,396.75,788.7730102539062,738.73876953125,875.7789916992188,False
"                                                                      Diário Oficial do Distrito Federal
PÁGINA   17
Nº 211,  segunda-feira, 4 de novembro de 2002",16,28.5,32.252498626708984,737.3685302734375,51.87474822998047,False
"citado. Nota de Empenho nº 00314/2002, no valor de R$ 288.000,00 (duzentos e oitenta e oito
mil reais), emitida em 28/10/2002, na modalidade: Estimativa; Programa de Trabalho:
15.452.3100.8507.0039; Fonte: 120; Natureza da Despesa: 33.90.39, objetivando  atender des-
pesas com a manutenção da Rede de Iluminação Pública do Distrito Federal.
Publique-se e encaminhe-se à Diretoria de Apoio Operacional/SUCAR, para as providências
complementares.
RONAN BATISTA DE SOUZA",16,28.5,61.27300262451172,369.7471923828125,138.5290069580078,False
"DESPACHO DO PROCURADOR-GERAL
Em 29 de outubro de 2002
PROCESSO: 151.394/73
INTERESSADO: CONSTRUTORA LIDER LTDA. e ALICERCE ENGENHARIA LTDA.
ASSUNTO: CONTRATO DE CONCESSÃO DE USO
Ratifico, nos termos do art. 3º e § 1º da Lei Complementar nº 388, de 1º de Junho de 2001,
regulamentada pelo Decreto nº 22.243, de 05 de Julho de 2001, e nos termos do artigo 26 da Lei
nº 8.666/93, de 21 de Junho de 1993, a inexigibilidade de licitação de que trata o processo em
epígrafe, com fulcro no caput do art. 25 da Lei de Licitações, tendo em vista a justificativa
constante nos presentes autos.
Publique-se e encaminhe-se à Gerência de Concessões/Procuradoria Administrativa, para as devi-
das providências.
MIGUEL ANGELO FARAGE DE CARVALHO",16,28.5,181.2729949951172,369.08184814453125,322.27899169921875,False
"PORTARIA Nº 223, DE 30 DE OUTUBRO DE 2002
A PRESIDENTE DO TRIBUNAL DE CONTAS DO DISTRITO FEDERAL, no uso da atri-
buição que lhe confere o inciso III do artigo 68 da Lei Complementar nº 1, de 9 de maio de 1994,
e tendo em vista o que se apresenta no Processo nº 1345/2002, resolve:
PRORROGAR, por mais 30 (trinta) dias, a contar de 31/10/2002, o prazo para a conclusão dos
trabalhos da Comissão de Sindicância constituída pela Portaria-TCDF nº 206, de 27/09/2002,
incumbida de apurar os fatos narrados nos autos, nos termos do parágrafo único do art. 145 da Lei
nº 8.112/90.
MARLI VINHADELI",16,28.5,365.02301025390625,369.0885925292969,464.02899169921875,False
"DESPACHO DO DIRETOR
Processo nº 665/01
Interessado: José Lino de Almeida
Assunto: Reconhecimento de dívida de exercícios anteriores
No uso da atribuição a mim delegada no artigo 1º, inciso VII, da Portaria-TCDF nº 90, de 10 de
abril de 2001, em consonância com a Decisão-TCDF nº 29, proferida na Sessão Extraordinária
Administrativa nº 322, de 31 de agosto de 2000, de acordo com o Parecer nº 105/02-CJP (fls. 36/
42), e tendo em vista a Informação nº 263/02-SEPAG (fl. 44),  RECONHEÇO a dívida de
exercícios anteriores no valor de 14.073,56 (quatorze mil e setenta e três reais e cinqüenta e seis
centavos), em favor do interessado acima nominado, e AUTORIZO o seu pagamento condiciona-
do à existência de recursos na dotação orçamentária própria.
Brasília-DF, em 30 de Outubro de 2002
AGNALDO MOREIRA MARQUES
Diretor-Geral de Administração
Substituto",16,28.5,497.02301025390625,369.0796203613281,662.0289916992188,False
"ATA DA SESSÃO ORDINÁRIA Nº 3703
Aos 17 dias de outubro de 2002, às 10 horas, na Sala das Sessões do Tribunal, presentes os
Conselheiros JORGE CAETANO, PAULO CÉSAR DE ÁVILA E SILVA e ANTÔNIO RENA-
TO ALVES RAINHA, o Auditor JOSÉ ROBERTO DE PAIVA MARTINS e a representante do
Ministério Público junto a esta Corte, Procuradora-Geral em exercício CLÁUDIA FERNANDA
DE OLIVEIRA PEREIRA, a Presidente, Conselheira MARLI VINHADELI, verificada a exis-
tência de “quorum” (art. 41 do RI/TCDF), declarou aberta a sessão.
EXPEDIENTE
Foi aprovada a ata da Sessão Ordinária nº  3702, de 15.10.2002.
A Senhora Presidente deu conhecimento ao Plenário de comunicação do Tribunal de Justiça do
Distrito Federal e Territórios, encaminhando a esta Corte a decisão prolatada no Mandado de
Segurança nº 1999002000290-8, impetrado por Agripino Candido da Silva e outros.
A seguir, submeteu à consideração do Plenário, em conformidade com o art. 2º, inciso IV, da
Resolução nº 119/00, a designação do servidor MARCOS AURÉLIO DOS SANTOS para exer-
cer, a partir de 14 de outubro do corrente ano, o encargo de Assistente - área de Gabinete, da
Divisão de Acompanhamento da 2ª ICE.- O Tribunal aprovou a designação.",16,28.5,695.7730102539062,369.1154479980469,875.7789916992188,False
"DESPACHO SINGULAR
Despachos Singulares incluídos nesta ata em cumprimento ao disposto no § 2º do art. 3º da
Portaria nº 126/2002-TCDF.
CONSELHEIRO JORGE CAETANO
Pedido de Prorrogação de Prazo:  Processo 1440/2002 - Despacho 122/2002, Processo 928/2002
- Despacho 184/2002.
CONSELHEIRO PAULO CÉSAR DE ÁVILA E SILVA
Pensão Civil:  Processo 6106/1995 - Despacho 183/2002. Reforma (Militar):  Processo 4807/
1997 - Despacho 174/2002.
CONSELHEIRO ANTÔNIO RENATO ALVES RAINHA
Pensão Civil:  Processo 381/1998 - Despacho 201/2002, Processo 256/2000 - Despacho 200/2002.
AUDITOR JOSÉ ROBERTO DE PAIVA MARTINS
Admissão de Pessoal:  Processo 6690/1996 - Despacho 100/2002. Pensão Civil:  Processo 3690/
1993 - Despacho 101/2002. Tomada de Contas Anual:  Processo 717/2002 - Despacho 105/2002,
Processo 730/2002 - Despacho 106/2002, Processo 732/2002 - Despacho 107/2002. Tomada de
Contas Especial:  Processo 341/2002 - Despacho 104/2002, Processo 1014/2002 - Despacho
102/2002, Processo 1041/2002 - Despacho 103/2002.
JULGAMENTO
RELATADOS PELO CONSELHEIRO JORGE CAETANO
PROCESSO Nº 3701/97 - Contendo o Ofício nº 1080/2002-GAB/SEFP, mediante o qual a
Secretaria de Estado de Fazenda e Planejamento do Distrito Federal solicita prorrogação de
prazo, por 90 (noventa) dias, para conclusão da tomada de contas especial de que trata o
Processo nº 050.000.740/98. - DECISÃO Nº 4083/02.- O Tribunal, de acordo com o voto do
Relator, decidiu: I - tomar conhecimento: a) do Ofício nº 1080/2002-GAB/SEFP e anexo; b) da
informação de fls. 343/345; II - considerar descumprida a Decisão nº 3504/2002; III - indeferir
o pedido de prorrogação de prazo encaminhado pela Secretaria de Fazenda e Planejamento para
conclusão da tomada de contas especial constante do Processo nº 050.000.740/98; IV - deter-
minar à Secretaria de Fazenda e Planejamento que: a) promova a imediata conclusão dos
trabalhos de sua competência relativos à tomada de contas especial, de que trata o item prece-
dente, remetendo-a a este Tribunal no prazo de 15 (quinze) dias; b) aponte, no prazo de 30
(trinta) dias, o nome dos responsáveis pelo não cumprimento das decisões do Tribunal, ende-
reçadas ao titular da Secretaria, devendo estes apresentar suas razões de justificativa, em face
do alerta contido na Decisão nº 3504/2002; V - alertar o titular da jurisdicionada para a neces-
sidade de os pedidos da espécie do que ora se examina virem acompanhados da devida justifi-
cativa, conforme dispõe o art. 200, §§ 1º e 4º do Regimento Interno deste Tribunal, com as
alterações promovidas pelas Emendas Regimentais nºs 02/98 e 10/2001; VI - autorizar o retor-
no dos autos à 1ª ICE, para as providências pertinentes.
PROCESSO Nº 2936/99 (apenso o de nº 2935/99) - Contendo o Ofício nº 1067/2002-GAB/SEFP,
mediante o qual a Secretaria de Estado de Fazenda e Planejamento do Distrito Federal solicita
prorrogação de prazo, por 120 (cento e vinte) dias, para conclusão da tomada de contas especial
de que trata o Processo nº 191.000.856/99. - DECISÃO Nº 4084/02.- O Tribunal, de acordo com
o voto do Relator, tendo em conta, em parte, a instrução, decidiu: I - tomar conhecimento do
Ofício nº 1067/2002-GAB/SEFP; II - conceder à Secretaria de Fazenda e Planejamento prorroga-
ção de prazo, por 60 (sessenta) dias, para remessa a este Tribunal da tomada de contas especial
de que trata o  Processo nº 191.000.856/99; III - alertar o titular da jurisdicionada para a possível
aplicação, no caso de descumprimento de decisão desta Corte, do disposto no item VI do art. 182
do Regimento Interno do Tribunal, com a redação dada pela Emenda Regimental nº 03/99 combi-
nado com o art. 57, inciso IV, da Lei Complementar nº 01/94; IV - autorizar o retorno dos autos
à 3ª ICE, para as providências pertinentes.
PROCESSO Nº 0772/00 - Edital da Concorrência nº 001/2000, da Administração Regional de
Brasília - RA I, tendo por objeto a contratação de empresa especializada na prestação de serviços
de vigilância armada e desarmada para o Parque Dona Sara Kubitschek. - DECISÃO Nº 4085/02.-
O Tribunal, de acordo com o voto do Relator, tendo em conta a instrução e o parecer do Minis-
tério Público, decidiu:  I - tomar conhecimento: a) das razões de justificativa e dos documentos
que a acompanham, fls. 823/837; b) da Informação nº 100/2002; II - considerar: a) procedentes as
razões de justificativa apresentadas pelo ex-Administrador Regional de Brasília; b) cumprida a
diligência constante do item II da Decisão nº 1011/2002; III - relevar a falha apontada; IV -
autorizar o arquivamento dos autos.
PROCESSO Nº 0211/01 (apenso o de nº 1077/98) - Contendo o Ofício nº 1080/2002-GAB/SEFP,
mediante o qual a Secretaria de Estado de Fazenda e Planejamento do Distrito Federal solicita
prorrogação de prazo, por 90 (noventa) dias, para conclusão da tomada de contas especial de que
trata o Processo nº 050.000.050/01. - DECISÃO Nº 4086/02.- O Tribunal, de acordo com o voto do
Relator, decidiu: I - tomar conhecimento: a) do Ofício nº 1080/2002-GAB/SEFP e anexo; b) da
informação de fls. 94/96; II - considerar descumprida a Decisão nº 3511/2002; III - indeferir o pedido
de prorrogação de prazo encaminhado pela Secretaria de Fazenda e Planejamento para conclusão da
tomada de contas especial constante do Processo nº 050.000.050/01; IV - determinar à Secretaria de
Fazenda e Planejamento que: a) promova a imediata conclusão dos trabalhos de sua competência
relativos à Tomada de Contas Especial de que trata o item precedente, remetendo-a a este Tribunal
no prazo de 15 (quinze) dias; b) aponte, no prazo de 30 (trinta) dias, o nome dos responsáveis pelo
não cumprimento das decisões do Tribunal, endereçadas ao titular da Secretaria, devendo estes
apresentar suas razões de justificativa, em face do alerta contido na Decisão nº 3511/2002; V - alertar
o titular da jurisdicionada para a necessidade de os pedidos da espécie do que ora se examina virem
acompanhados da devida justificativa, conforme dispõe o art. 200, §§ 1º e 4º do Regimento Interno
deste Tribunal, com as alterações promovidas pelas Emendas Regimentais nºs 02/98 e 10/2001; VI
- autorizar o retorno dos autos à 1ª ICE, para as providências pertinentes.",16,396.75,61.27300262451172,738.8133544921875,876.5289916992188,False
"                                     Diário Oficial do Distrito Federal
PÁGINA   18
Nº 211,  segunda-feira, 4 de novembro de 2002",17,27.75,31.502498626708984,736.6690673828125,51.12474822998047,False
"PROCESSO Nº 0593/01 - Contendo o Ofício nº 1080/2002-GAB/SEFP, mediante o qual a
Secretaria de Estado de Fazenda e Planejamento do Distrito Federal solicita prorrogação de
prazo, por 90 (noventa) dias, para conclusão da tomada de contas especial de que trata o
Processo nº 054.000.143/01. - DECISÃO Nº 4087/02.- O Tribunal, de acordo com o voto do
Relator, decidiu: I - tomar conhecimento: a) do Ofício nº 1080/2002-GAB/SEFP e anexo; b) da
informação de fls. 68/70;  II - considerar descumprida a Decisão nº 3512/2002; III - indeferir o
pedido de prorrogação de prazo encaminhado pela Secretaria de Fazenda e Planejamento para
conclusão da tomada de contas especial constante do Processo nº 054.000.143/01; IV - deter-
minar à Secretaria de Fazenda e Planejamento que: a) promova a imediata conclusão dos
trabalhos de sua competência relativos à Tomada de Contas Especial de que trata o item
precedente, remetendo-a a este Tribunal no prazo de 15 (quinze) dias; b) aponte, no prazo de
30 (trinta) dias, o nome dos responsáveis pelo não cumprimento das decisões do Tribunal,
endereçadas ao titular da Secretaria, devendo estes apresentar suas razões de justificativa, em
face do alerta contido na Decisão nº 3512/2002; V - alertar o titular da jurisdicionada para a
necessidade de os pedidos da espécie do que ora se examina virem acompanhados da devida
justificativa, conforme dispõe o art. 200, §§ 1º e 4º do Regimento Interno deste Tribunal, com
as alterações promovidas pelas Emendas Regimentais nºs 02/98 e 10/2001; VI - autorizar o
retorno dos autos à 1ª ICE, para as providências pertinentes.
PROCESSO Nº 0496/02 - Resultado da inspeção realizada junto à Companhia Energética de
Brasília - CEB para exame da contratação emergencial da empresa Citéluz Ltda., tendo por objeto
a execução dos serviços de manutenção integrada no Parque de Iluminação Pública do Distrito
Federal, em cumprimento ao item “e.2” da Decisão nº 878/2002. Aos autos juntou-se pedido de
reexame da referida decisão. - DECISÃO Nº 4088/02.- O Tribunal, de acordo com o voto do
Relator, tendo em conta a instrução, decidiu: I - tomar conhecimento: a) do Pedido de Reexame de
fls. 321/339, interposto pelo Diretor-Presidente da Companhia Energética de Brasília - CEB,
contra a Decisão nº 2904/2002, conferindo-lhe efeito suspensivo, nos termos do art. 47 da Lei
Complementar nº 01/94, c/c o art. 1º da Resolução nº 113/99, alterada pela Resolução nº 121/00;
b) da informação de fls. 340/342; II - autorizar seja dada ciência à jurisdicionada do teor desta
decisão, consoante estabelece o art. 1º e 4º da Resolução nº 113/99, com a redação dada pela
Resolução nº 121/00, alertando-a que ainda pende de apreciação o mérito do recurso; III - deter-
minar o retorno dos autos à 3ª ICE, para exame de mérito.
PROCESSO Nº 0502/02 (apenso o de nº 961/01) - Representação nº 001/2002-JF, oferecida
pelo Conselheiro JORGE ULISSES JACOBY FERNANDES, versando sobre a necessidade
de instituição legal da previsibilidade de aplicação de multa diária pelo descumprimento de
decisões emanadas desta Corte de Contas, fls. 01/03. - DECISÃO Nº 4089/02.- O Tribunal,
de acordo com o voto do Relator, tendo em conta, em parte, o posicionamento da CICE e o
parecer do Ministério Público, decidiu:  I - tomar conhecimento: a) da Representação nº 001/
2002-JF; b) da informação de fls. 08/21; II - deixar de acolher a proposta de alteração da Lei
Complementar nº 01/94, apresentada na Representação nº 001/2002-JF; III - autorizar o
arquivamento dos  autos e de seu apenso.
RELATADOS PELO CONSELHEIRO PAULO CÉSAR DE ÁVILA E SILVA
PROCESSO Nº 1919/87 (apenso 1 volume) - Prestação de contas anual, relativa ao exercício de
1986, dos ordenadores de despesa do Departamento de Trânsito do Distrito Federal. - DECI-
SÃO Nº 4090/02.- O Tribunal, de acordo com o voto do Relator, tendo em conta a instrução e o
parecer do Ministério Público, decidiu: I) autorizar o levantamento do sobrestamento dos autos,
tendo em vista que foram sanadas as pendências apontadas na Decisão nº 11.248/95, exarada na
S.O. nº 3112, de 19/9/95; II) julgar regulares as contas dos ordenadores de despesa do Departa-
mento de Trânsito do Distrito Federal, relativas ao exercício de 1986, na forma do acórdão
apresentado pelo Relator, a ser expedido e publicado; III) autorizar o arquivamento dos autos.
PROCESSO Nº 3512/89 - Retificação do ato de aposentadoria de MARIA ALVES OLIVEIRA-
SGA.  - DECISÃO Nº 4091/02.- O Tribunal, de acordo com o voto do Relator, tendo em conta a
instrução e o parecer do Ministério Público, considerou ilegal a retificação em exame, com recusa
do registro, devendo a Secretaria de Gestão Administrativa, no prazo de 30 (trinta) dias, adotar as
providências necessárias ao exato cumprimento da lei, o que será verificado em auditoria.
PROCESSO Nº 2745/95 - Pensão civil concedida a AMÉLIA LIMA DOS SANTOS-SE. -
DECISÃO Nº 4092/02.- O Tribunal, de acordo com o voto do Relator, tendo em conta a
instrução, tomou conhecimento dos documentos de fls. 71, 126 e 127, dando por cumprida
a Decisão nº 270/02.
PROCESSO Nº 4492/95 - Aposentadoria de JOSÉ CIRINO DE ALBUQUERQUE FILHO-SES.
- DECISÃO Nº 4093/02.- O Tribunal, de acordo com o voto do Relator, tendo em conta a
instrução, decidiu: I- autorizar o levantamento do sobrestamento dos autos pelos motivos expos-
tos pela unidade técnica da instrução; II- determinar o envio dos autos à Secretaria de Saúde para
que, no prazo de 60 dias, adote as providências a seguir indicadas:  a) juntar declaração expedida
pela Fundação Universidade de Brasília que comprove o tempo de serviço prestado pelo interes-
sado no período de 24/4/62 a 30/5/71, averbado para fim de cálculo do adicional por tempo de
serviço;  b) elaborar novo abono provisório, em substituição ao de fl. 24, para  excluir a parcela “
Complementação Salarial, Lei nº 379/92”, nos termos do inciso II item a-1.9, da Decisão nº 2192/
02; c) tornar sem efeito o documento substituído.
PROCESSO Nº 4909/95 - Resultado de auditoria especial levada a efeito na área de pessoal da
Fundação do Serviço  Social do Distrito Federal. - DECISÃO Nº 4094/02.- O Tribunal, de acordo
com o voto do Relator, tendo em conta a instrução, decidiu:  I- tomar conhecimento da inspeção
realizada na Diretoria de Recursos Humanos da Secretaria de Ação Social e dos expedientes de fls.
67/69; II- autorizar o arquivamento dos autos
PROCESSO Nº 1226/99 (apenso o de nº 062.000.741/98) - Aposentadoria de YOLANDA PI-
RES MARTINS-SES. - DECISÃO Nº 4095/02.- O Tribunal, de acordo com o voto do Relator,",17,27.75,61.27300262451172,369.7337341308594,876.5289916992188,False
